Selection	Begin File	End File	Begin Time (s)	End Time (s)	Begin Date Time	End Date	End Clock Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Species	Signal Type	annotator
2017	CESCAB_20240828_100252.flac	CESCAB_20240828_100252.flac	155834.998500109	155836.123500109	2024/8/28  10:03:06.9985	2024/8/28	10:03:08.1235	1.125	8571.429	19924.812	15000	Delphinidae	whistles	SA
2018	CESCAB_20240828_100252.flac	CESCAB_20240828_100252.flac	155844.574500084	155844.921000004	2024/8/28  10:03:16.5745	2024/8/28	10:03:16.9210	0.3465	9849.624	16390.977	11250	Delphinidae	whistles	SA
2019	CESCAB_20240828_103252.flac	CESCAB_20240828_103252.flac	155945.662499905	155945.959500074	2024/8/28  10:32:57.6625	2024/8/28	10:32:57.9595	0.297	10977.444	16165.414	15000	Delphinidae	whistles	SA
2020	CESCAB_20240828_105522.flac	CESCAB_20240828_105522.flac	156041.764499903	156042.385499954	2024/8/28  10:55:33.7645	2024/8/28	10:55:34.3855	0.621	6711.59	9784.367	7031.25	Delphinidae	whistles	SA
2021	CESCAB_20240828_110252.flac	CESCAB_20240828_110252.flac	156060.799499989	156061.947000027	2024/8/28  11:02:52.7995	2024/8/28	11:02:53.9470	1.1475	6226.415	14716.981	6562.5	Delphinidae	whistles	SA
2022	CESCAB_20240828_111022.flac	CESCAB_20240828_111022.flac	156111.869999886	156112.878000021	2024/8/28  11:10:43.8700	2024/8/28	11:10:44.8780	1.008	5983.827	12291.105	6093.75	Delphinidae	whistles	SA
2023	CESCAB_20240828_111752.flac	CESCAB_20240828_111752.flac	156135.058500051	156135.517499924	2024/8/28  11:18:07.0585	2024/8/28	11:18:07.5175	0.459	7924.528	12048.518	8437.5	Delphinidae	whistles	SA
2024	CESCAB_20240828_114022.flac	CESCAB_20240828_114022.flac	156224.532000065	156225.575999975	2024/8/28  11:40:36.5320	2024/8/28	11:40:37.5760	1.044	8167.116	14555.256	10312.5	Delphinidae	whistles	SA
2025	CESCAB_20240828_114022.flac	CESCAB_20240828_114022.flac	156238.07249999	156238.967999935	2024/8/28  11:40:50.0725	2024/8/28	11:40:50.9680	0.8955	8167.116	16253.369	8437.5	Delphinidae	whistles	SA
2026	CESCAB_20240828_162522.flac	CESCAB_20240828_162522.flac	157364.620500088	157365.223500013	2024/8/28  16:25:36.6205	2024/8/28	16:25:37.2235	0.603	7439.353	15929.919	14531.25	Delphinidae	whistles	SA
2027	CESCAB_20240828_163252.flac	CESCAB_20240828_163252.flac	157389.488899946	157391.644399881	2024/8/28  16:33:01.4889	2024/8/28	16:33:03.6444	2.1555	6711.59	19245.283	7031.25	Delphinidae	whistles	SA
2028	CESCAB_20240828_163252.flac	CESCAB_20240828_163252.flac	157392.539900064	157393.35890007	2024/8/28  16:33:04.5399	2024/8/28	16:33:05.3589	0.819	7601.078	14959.569	14531.25	Delphinidae	whistles	SA
2029	CESCAB_20240828_163252.flac	CESCAB_20240828_163252.flac	157394.978899956	157395.779900074	2024/8/28  16:33:06.9789	2024/8/28	16:33:07.7799	0.801	10916.442	23288.41	14531.25	Delphinidae	whistles	SA
2030	CESCAB_20240828_163252.flac	CESCAB_20240828_163252.flac	157397.810800076	157398.746799946	2024/8/28  16:33:09.8108	2024/8/28	16:33:10.7468	0.936	8571.429	17223.72	14531.25	Delphinidae	whistles	SA
2031	CESCAB_20240828_163252.flac	CESCAB_20240828_163252.flac	157404.488800049	157405.681299925	2024/8/28  16:33:16.4888	2024/8/28	16:33:17.6813	1.1925	5579.515	13261.456	6093.75	Delphinidae	whistles	SA
2032	CESCAB_20240828_163252.flac	CESCAB_20240828_163252.flac	157406.329299927	157407.148299932	2024/8/28  16:33:18.3293	2024/8/28	16:33:19.1483	0.819	8005.391	16495.957	14531.25	Delphinidae	whistles	SA
2033	CESCAB_20240828_164022.flac	CESCAB_20240828_164022.flac	157414.937799931	157415.941299915	2024/8/28  16:40:26.9378	2024/8/28	16:40:27.9413	1.0035	8086.253	15768.194	14531.25	Delphinidae	whistles	SA
2034	CESCAB_20240828_164022.flac	CESCAB_20240828_164022.flac	157421.219799995	157421.921799898	2024/8/28  16:40:33.2198	2024/8/28	16:40:33.9218	0.702	6954.178	15768.194	7031.25	Delphinidae	whistles	SA
2035	CESCAB_20240828_164022.flac	CESCAB_20240828_164022.flac	157427.374700069	157428.585200071	2024/8/28  16:40:39.3747	2024/8/28	16:40:40.5852	1.2105	6549.865	16819.407	6562.5	Delphinidae	whistles	SA
2036	CESCAB_20240828_164022.flac	CESCAB_20240828_164022.flac	157438.671499968	157439.980999947	2024/8/28  16:40:50.6715	2024/8/28	16:40:51.9810	1.3095	8247.978	15444.744	14531.25	Delphinidae	whistles	SA
2037	CESCAB_20240828_164752.flac	CESCAB_20240828_164752.flac	157440.433700085	157442.476700068	2024/8/28  16:47:52.4337	2024/8/28	16:47:54.4767	2.043	3477.089	20377.358	4218.75	Delphinidae	whistles	SA
2038	CESCAB_20240828_164752.flac	CESCAB_20240828_164752.flac	157444.629400015	157445.668900013	2024/8/28  16:47:56.6294	2024/8/28	16:47:57.6689	1.0395	6307.278	17547.17	14531.25	Delphinidae	whistles	SA
2039	CESCAB_20240828_164752.flac	CESCAB_20240828_164752.flac	157446.514899969	157447.221400023	2024/8/28  16:47:58.5149	2024/8/28	16:47:59.2214	0.7065	8328.841	17870.62	14531.25	Delphinidae	whistles	SA
2040	CESCAB_20240828_164752.flac	CESCAB_20240828_164752.flac	157450.957499981	157451.488500118	2024/8/28  16:48:02.9575	2024/8/28	16:48:03.4885	0.531	7520.216	14878.706	7968.75	Delphinidae	whistles	SA
2041	CESCAB_20240828_164752.flac	CESCAB_20240828_164752.flac	157455.345000029	157456.101000071	2024/8/28  16:48:07.3450	2024/8/28	16:48:08.1010	0.756	6792.453	13908.356	7031.25	Delphinidae	whistles	SA
2042	CESCAB_20240828_164752.flac	CESCAB_20240828_164752.flac	157456.664900064	157459.855400085	2024/8/28  16:48:08.6649	2024/8/28	16:48:11.8554	3.1905	6630.728	23126.685	22968.75	Delphinidae	whistles	SA
2043	CESCAB_20240828_164752.flac	CESCAB_20240828_164752.flac	157462.622900009	157463.711899996	2024/8/28  16:48:14.6229	2024/8/28	16:48:15.7119	1.089	7762.803	17708.895	14531.25	Delphinidae	whistles	SA
2044	CESCAB_20240828_171752.flac	CESCAB_20240828_171752.flac	157586.074500084	157587.001499891	2024/8/28  17:18:18.0745	2024/8/28	17:18:19.0015	0.927	8247.978	18598.383	14531.25	Delphinidae	whistles	SA
2045	CESCAB_20240828_172522.flac	CESCAB_20240828_172522.flac	157616.422499895	157616.962500095	2024/8/28  17:25:48.4225	2024/8/28	17:25:48.9625	0.54	8086.253	19083.558	12187.5	Delphinidae	whistles	SA
2046	CESCAB_20240828_173252_surface.flac	CESCAB_20240828_173252_surface.flac	157633.410599947	157634.045099974	2024/8/28  17:33:05.4106	2024/8/28	17:33:06.0451	0.6345	6630.728	15849.057	7031.25	Delphinidae	whistles	SA
2047	CESCAB_20240828_180252.flac	CESCAB_20240828_180252.flac	157742.674499989	157743.736500025	2024/8/28  18:02:54.6745	2024/8/28	18:02:55.7365	1.062	7277.628	19649.596	14531.25	Delphinidae	whistles	SA
2048	CESCAB_20240828_180252.flac	CESCAB_20240828_180252.flac	157744.74729991	157745.935300112	2024/8/28  18:02:56.7473	2024/8/28	18:02:57.9353	1.188	8733.154	17547.17	14531.25	Delphinidae	whistles	SA
2049	CESCAB_20240828_180252.flac	CESCAB_20240828_180252.flac	157750.043800116	157750.727799892	2024/8/28  18:03:02.0438	2024/8/28	18:03:02.7278	0.684	7035.04	15929.919	7968.75	Delphinidae	whistles	SA
2050	CESCAB_20240828_180252.flac	CESCAB_20240828_180252.flac	157756.433500051	157756.897000074	2024/8/28  18:03:08.4335	2024/8/28	18:03:08.8970	0.4635	7681.941	17870.62	7968.75	Delphinidae	whistles	SA
2051	CESCAB_20240828_184752.flac	CESCAB_20240828_184752.flac	157931.476500034	157931.953500032	2024/8/28  18:48:03.4765	2024/8/28	18:48:03.9535	0.477	7277.628	15202.156	8437.5	Delphinidae	whistles	SA
2052	CESCAB_20240828_184752.flac	CESCAB_20240828_184752.flac	157932.704999924	157933.443000078	2024/8/28  18:48:04.7050	2024/8/28	18:48:05.4430	0.738	6549.865	16253.369	6562.5	Delphinidae	whistles	SA
2053	CESCAB_20240828_184752.flac	CESCAB_20240828_184752.flac	157934.828999996	157935.323999882	2024/8/28  18:48:06.8290	2024/8/28	18:48:07.3240	0.495	6873.315	14474.394	7031.25	Delphinidae	whistles	SA
2054	CESCAB_20240828_185522.flac	CESCAB_20240828_185522.flac	157977.62229991	157979.057800055	2024/8/28  18:55:49.6223	2024/8/28	18:55:51.0578	1.4355	5902.965	13342.318	6093.75	Delphinidae	whistles	SA
2055	CESCAB_20240828_185522.flac	CESCAB_20240828_185522.flac	157979.710299969	157979.98029995	2024/8/28  18:55:51.7103	2024/8/28	18:55:51.9803	0.27	8409.704	15202.156	8437.5	Delphinidae	whistles	SA
2056	CESCAB_20240828_190252.flac	CESCAB_20240828_190252.flac	157998.943500042	157999.344000101	2024/8/28  19:03:10.9435	2024/8/28	19:03:11.3440	0.4005	9056.604	14150.943	11250	Delphinidae	whistles	SA
2057	CESCAB_20240828_191752.flac	CESCAB_20240828_191752.flac	158040.673500061	158041.267499924	2024/8/28  19:17:52.6735	2024/8/28	19:17:53.2675	0.594	6711.59	15121.294	7031.25	Delphinidae	whistles	SA
2058	CESCAB_20240828_191752.flac	CESCAB_20240828_191752.flac	158048.913000107	158049.313499928	2024/8/28  19:18:00.9130	2024/8/28	19:18:01.3135	0.4005	8086.253	13180.593	8437.5	Delphinidae	whistles	SA
2059	CESCAB_20240828_191752.flac	CESCAB_20240828_191752.flac	158050.474499941	158051.041500092	2024/8/28  19:18:02.4745	2024/8/28	19:18:03.0415	0.567	7762.803	13180.593	11250	Delphinidae	whistles	SA
2060	CESCAB_20240828_191752.flac	CESCAB_20240828_191752.flac	158056.157999992	158056.887000084	2024/8/28  19:18:08.1580	2024/8/28	19:18:08.8870	0.729	7520.216	14555.256	14531.25	Delphinidae	whistles	SA
2061	CESCAB_20240828_191752.flac	CESCAB_20240828_191752.flac	158059.875	158060.711999893	2024/8/28  19:18:11.8750	2024/8/28	19:18:12.7120	0.837	7277.628	15525.606	15468.75	Delphinidae	whistles	SA
2062	CESCAB_20240828_191752.flac	CESCAB_20240828_191752.flac	158063.989099979	158065.015100002	2024/8/28  19:18:15.9891	2024/8/28	19:18:17.0151	1.026	7035.04	15202.156	7500	Delphinidae	whistles	SA
2063	CESCAB_20240828_191752.flac	CESCAB_20240828_191752.flac	158067.670099974	158068.3046	2024/8/28  19:18:19.6701	2024/8/28	19:18:20.3046	0.6345	5822.102	14878.706	6093.75	Delphinidae	whistles	SA
2064	CESCAB_20240828_192522.flac	CESCAB_20240828_192522.flac	158098.052999973	158098.309499979	2024/8/28  19:25:50.0530	2024/8/28	19:25:50.3095	0.2565	8328.841	14555.256	11250	Delphinidae	whistles	SA
2065	CESCAB_20240828_193252.flac	CESCAB_20240828_193252.flac	158101.000499964	158101.432499886	2024/8/28  19:32:53.0005	2024/8/28	19:32:53.4325	0.432	7115.903	12938.005	8437.5	Delphinidae	whistles	SA
2066	CESCAB_20240828_193252.flac	CESCAB_20240828_193252.flac	158104.432499886	158104.760999918	2024/8/28  19:32:56.4325	2024/8/28	19:32:56.7610	0.3285	7358.491	13018.868	7500	Delphinidae	whistles	SA
2067	CESCAB_20240828_193252.flac	CESCAB_20240828_193252.flac	158109.715500116	158110.111500025	2024/8/28  19:33:01.7155	2024/8/28	19:33:02.1115	0.396	6145.553	14797.844	6562.5	Delphinidae	whistles	SA
2068	CESCAB_20240828_193252.flac	CESCAB_20240828_193252.flac	158124.277499914	158124.848999977	2024/8/28  19:33:16.2775	2024/8/28	19:33:16.8490	0.5715	6792.453	15525.606	7031.25	Delphinidae	whistles	SA
2069	CESCAB_20240828_194022.flac	CESCAB_20240828_194022.flac	158133.655499935	158134.019999981	2024/8/28  19:40:25.6555	2024/8/28	19:40:26.0200	0.3645	5660.377	11159.03	6093.75	Delphinidae	whistles	SA
2070	CESCAB_20240828_194022.flac	CESCAB_20240828_194022.flac	158137.813499928	158138.398499966	2024/8/28  19:40:29.8135	2024/8/28	19:40:30.3985	0.585	6307.278	12533.693	6562.5	Delphinidae	whistles	SA
2071	CESCAB_20240828_194022.flac	CESCAB_20240828_194022.flac	158139.100500107	158139.878999949	2024/8/28  19:40:31.1005	2024/8/28	19:40:31.8790	0.7785	6792.453	14070.081	7031.25	Delphinidae	whistles	SA
2072	CESCAB_20240828_194022.flac	CESCAB_20240828_194022.flac	158140.952899933	158141.776400089	2024/8/28  19:40:32.9529	2024/8/28	19:40:33.7764	0.8235	6873.315	12533.693	7031.25	Delphinidae	whistles	SA
2073	CESCAB_20240828_194022.flac	CESCAB_20240828_194022.flac	158143.771800041	158144.505300045	2024/8/28  19:40:35.7718	2024/8/28	19:40:36.5053	0.7335	7601.078	13827.493	7968.75	Delphinidae	whistles	SA
2074	CESCAB_20240828_194022.flac	CESCAB_20240828_194022.flac	158145.877099991	158146.628599882	2024/8/28  19:40:37.8771	2024/8/28	19:40:38.6286	0.7515	5336.927	12938.005	6093.75	Delphinidae	whistles	SA
2075	CESCAB_20240828_194752.flac	CESCAB_20240828_194752.flac	158177.968499899	158178.247499943	2024/8/28  19:48:09.9685	2024/8/28	19:48:10.2475	0.279	8652.291	16010.782	9375	Delphinidae	whistles	SA
2076	CESCAB_20240828_195522.flac	CESCAB_20240828_195522.flac	158209.909499884	158210.75999999	2024/8/28  19:55:41.9095	2024/8/28	19:55:42.7600	0.8505	6388.14	14393.531	7500	Delphinidae	whistles	SA
2077	CESCAB_20240828_220252.flac	CESCAB_20240828_220252.flac	158701.413000107	158702.290499926	2024/8/28  22:02:53.4130	2024/8/28	22:02:54.2905	0.8775	9946.092	13423.181	12187.5	Delphinidae	whistles	SA
2078	CESCAB_20240828_220252.flac	CESCAB_20240828_220252.flac	158707.249500036	158709.098999977	2024/8/28  22:02:59.2495	2024/8/28	22:03:01.0990	1.8495	6792.453	21428.571	17343.75	Delphinidae	whistles	SA
2079	CESCAB_20240828_221022.flac	CESCAB_20240828_221022.flac	158750.044500113	158751.309000015	2024/8/28  22:10:42.0445	2024/8/28	22:10:43.3090	1.2645	7115.903	20458.221	7968.75	Delphinidae	whistles	SA
2080	CESCAB_20240828_221022.flac	CESCAB_20240828_221022.flac	158751.646500111	158752.289999962	2024/8/28  22:10:43.6465	2024/8/28	22:10:44.2900	0.6435	8167.116	14555.256	8437.5	Delphinidae	whistles	SA
2081	CESCAB_20240828_221022.flac	CESCAB_20240828_221022.flac	158754.193500042	158754.45449996	2024/8/28  22:10:46.1935	2024/8/28	22:10:46.4545	0.261	8652.291	13342.318	10312.5	Delphinidae	whistles	SA
2082	CESCAB_20240828_221752.flac	CESCAB_20240828_221752.flac	158785.806200027	158786.782700062	2024/8/28  22:18:17.8062	2024/8/28	22:18:18.7827	0.9765	5902.965	12695.418	6093.75	Delphinidae	whistles	SA
2083	CESCAB_20240828_222522.flac	CESCAB_20240828_222522.flac	158790.7427001	158791.78670001	2024/8/28  22:25:22.7427	2024/8/28	22:25:23.7867	1.044	5660.377	19730.458	10312.5	Delphinidae	whistles	SA
2084	CESCAB_20240828_222522.flac	CESCAB_20240828_222522.flac	158792.051500082	158794.21600008	2024/8/28  22:25:24.0515	2024/8/28	22:25:26.2160	2.1645	6549.865	21024.259	10312.5	Delphinidae	whistles	SA
2085	CESCAB_20240828_222522.flac	CESCAB_20240828_222522.flac	158795.825000048	158798.020999908	2024/8/28  22:25:27.8250	2024/8/28	22:25:30.0210	2.196	6064.69	20458.221	10312.5	Delphinidae	whistles	SA
2086	CESCAB_20240828_222522.flac	CESCAB_20240828_222522.flac	158798.903000116	158799.578000069	2024/8/28  22:25:30.9030	2024/8/28	22:25:31.5780	0.675	7762.803	14878.706	8437.5	Delphinidae	whistles	SA
2087	CESCAB_20240828_222522.flac	CESCAB_20240828_222522.flac	158815.822999954	158816.867000103	2024/8/28  22:25:47.8230	2024/8/28	22:25:48.8670	1.044	8167.116	15768.194	10312.5	Delphinidae	whistles	SA
2088	CESCAB_20240828_223252.flac	CESCAB_20240828_223252.flac	158842.398000002	158842.924499989	2024/8/28  22:33:14.3980	2024/8/28	22:33:14.9245	0.5265	9299.191	18274.933	17343.75	Delphinidae	whistles	SA
2089	CESCAB_20240828_224752.flac	CESCAB_20240828_224752.flac	158890.71449995	158891.519999981	2024/8/28  22:48:02.7145	2024/8/28	22:48:03.5200	0.8055	8328.841	17061.995	16875	Delphinidae	whistles	SA
2090	CESCAB_20240828_224752.flac	CESCAB_20240828_224752.flac	158896.166100025	158897.165100098	2024/8/28  22:48:08.1661	2024/8/28	22:48:09.1651	0.999	5579.515	12857.143	5625	Delphinidae	whistles	SA
2091	CESCAB_20240828_224752.flac	CESCAB_20240828_224752.flac	158902.313199997	158902.623699903	2024/8/28  22:48:14.3132	2024/8/28	22:48:14.6237	0.3105	9622.642	18517.52	17343.75	Delphinidae	whistles	SA
2092	CESCAB_20240828_225522.flac	CESCAB_20240828_225522.flac	158915.7506001	158916.484100103	2024/8/28  22:55:27.7506	2024/8/28	22:55:28.4841	0.7335	10026.954	14959.569	10312.5	Delphinidae	whistles	SA
2093	CESCAB_20240828_225522.flac	CESCAB_20240828_225522.flac	158916.727099895	158917.35710001	2024/8/28  22:55:28.7271	2024/8/28	22:55:29.3571	0.63	8247.978	19083.558	17343.75	Delphinidae	whistles	SA
2094	CESCAB_20240828_225522.flac	CESCAB_20240828_225522.flac	158929.862600088	158930.731100082	2024/8/28  22:55:41.8626	2024/8/28	22:55:42.7311	0.8685	7924.528	20539.084	17343.75	Delphinidae	whistles	SA
2095	CESCAB_20240828_225522.flac	CESCAB_20240828_225522.flac	158932.147900105	158933.088399887	2024/8/28  22:55:44.1479	2024/8/28	22:55:45.0884	0.9405	6954.178	13180.593	7031.25	Delphinidae	whistles	SA
2096	CESCAB_20240828_225522.flac	CESCAB_20240828_225522.flac	158933.893899918	158934.838900089	2024/8/28  22:55:45.8939	2024/8/28	22:55:46.8389	0.945	7762.803	18760.108	17343.75	Delphinidae	whistles	SA
2097	CESCAB_20240828_225522.flac	CESCAB_20240828_225522.flac	158936.222500086	158937.378999949	2024/8/28  22:55:48.2225	2024/8/28	22:55:49.3790	1.1565	4851.752	16495.957	6093.75	Delphinidae	whistles	SA
2098	CESCAB_20240828_230252.flac	CESCAB_20240828_230252.flac	158956.009000063	158956.67050004	2024/8/28  23:03:08.0090	2024/8/28	23:03:08.6705	0.6615	8328.841	21509.434	20625	Delphinidae	whistles	SA
2099	CESCAB_20240828_230252.flac	CESCAB_20240828_230252.flac	158957.161000013	158957.71449995	2024/8/28  23:03:09.1610	2024/8/28	23:03:09.7145	0.5535	10026.954	21509.434	20625	Delphinidae	whistles	SA
2100	CESCAB_20240828_230252.flac	CESCAB_20240828_230252.flac	158958.572400093	158959.611900091	2024/8/28  23:03:10.5724	2024/8/28	23:03:11.6119	1.0395	6145.553	19083.558	7500	Delphinidae	whistles	SA
2101	CESCAB_20240828_230252.flac	CESCAB_20240828_230252.flac	158961.50819993	158962.304699898	2024/8/28  23:03:13.5082	2024/8/28	23:03:14.3047	0.7965	8409.704	15040.431	8437.5	Delphinidae	whistles	SA
2102	CESCAB_20240828_230252.flac	CESCAB_20240828_230252.flac	158968.496700048	158968.991699934	2024/8/28  23:03:20.4967	2024/8/28	23:03:20.9917	0.495	9299.191	13584.906	11250	Delphinidae	whistles	SA
2103	CESCAB_20240828_231022.flac	CESCAB_20240828_231022.flac	158970.359699965	158971.025700092	2024/8/28  23:10:22.3597	2024/8/28	23:10:23.0257	0.666	6792.453	17223.72	7031.25	Delphinidae	whistles	SA
2104	CESCAB_20240828_231022.flac	CESCAB_20240828_231022.flac	158973.241899967	158974.114900112	2024/8/28  23:10:25.2419	2024/8/28	23:10:26.1149	0.873	4851.752	14150.943	5625	Delphinidae	whistles	SA
2105	CESCAB_20240828_231022.flac	CESCAB_20240828_231022.flac	158984.667599916	158985.261600018	2024/8/28  23:10:36.6676	2024/8/28	23:10:37.2616	0.594	6549.865	13989.218	6562.5	Delphinidae	whistles	SA
2106	CESCAB_20240828_231022.flac	CESCAB_20240828_231022.flac	158996.662499905	158997.418499947	2024/8/28  23:10:48.6625	2024/8/28	23:10:49.4185	0.756	8247.978	23773.585	8906.25	Delphinidae	whistles	SA
2107	CESCAB_20240828_231752.flac	CESCAB_20240828_231752.flac	159013.825700045	159015.328700066	2024/8/28  23:18:05.8257	2024/8/28	23:18:07.3287	1.503	4609.164	19973.046	6093.75	Delphinidae	whistles	SA
2108	CESCAB_20240828_231752.flac	CESCAB_20240828_231752.flac	159016.707000017	159017.224499941	2024/8/28  23:18:08.7070	2024/8/28	23:18:09.2245	0.5175	8328.841	19730.458	19687.5	Delphinidae	whistles	SA
2109	CESCAB_20240828_231752.flac	CESCAB_20240828_231752.flac	159017.710500002	159018.417000055	2024/8/28  23:18:09.7105	2024/8/28	23:18:10.4170	0.7065	6792.453	18274.933	7031.25	Delphinidae	whistles	SA
2110	CESCAB_20240828_231752.flac	CESCAB_20240828_231752.flac	159019.462500095	159020.443500042	2024/8/28  23:18:11.4625	2024/8/28	23:18:12.4435	0.981	6873.315	22156.334	21093.75	Delphinidae	whistles	SA
2111	CESCAB_20240828_231752.flac	CESCAB_20240828_231752.flac	159020.772000074	159021.460500002	2024/8/28  23:18:12.7720	2024/8/28	23:18:13.4605	0.6885	10512.129	14231.806	14062.5	Delphinidae	whistles	SA
2112	CESCAB_20240828_231752.flac	CESCAB_20240828_231752.flac	159025.789499998	159026.536499977	2024/8/28  23:18:17.7895	2024/8/28	23:18:18.5365	0.747	7035.04	13584.906	7500	Delphinidae	whistles	SA
2113	CESCAB_20240828_232522.flac	CESCAB_20240828_232522.flac	159045.607500076	159046.448999882	2024/8/28  23:25:37.6075	2024/8/28	23:25:38.4490	0.8415	8814.016	17142.857	12656.25	Delphinidae	whistles	SA
2114	CESCAB_20240828_232522.flac	CESCAB_20240828_232522.flac	159046.732500076	159047.227499962	2024/8/28  23:25:38.7325	2024/8/28	23:25:39.2275	0.495	7196.765	16415.094	12656.25	Delphinidae	whistles	SA
2115	CESCAB_20240828_232522.flac	CESCAB_20240828_232522.flac	159047.960999966	159048.599999905	2024/8/28  23:25:39.9610	2024/8/28	23:25:40.6000	0.639	5902.965	11401.617	6093.75	Delphinidae	whistles	SA
2116	CESCAB_20240828_232522.flac	CESCAB_20240828_232522.flac	159051.619499922	159051.952500105	2024/8/28  23:25:43.6195	2024/8/28	23:25:43.9525	0.333	6711.59	16172.507	12656.25	Delphinidae	whistles	SA
2117	CESCAB_20240828_234022.flac	CESCAB_20240828_234022.flac	159101.111999989	159101.539499998	2024/8/28  23:40:33.1120	2024/8/28	23:40:33.5395	0.4275	9299.191	17304.582	15000	Delphinidae	whistles	SA
2118	CESCAB_20240829_000252.flac	CESCAB_20240829_000252.flac	159186.926599979	159187.691600084	2024/8/29  0:02:58.9266	2024/8/29	0:02:59.6916	0.765	7293.233	15939.85	9843.75	Delphinidae	whistles	SA
2119	CESCAB_20240829_000252.flac	CESCAB_20240829_000252.flac	159186.96449995	159187.729500055	2024/8/29  0:02:58.9645	2024/8/29	0:02:59.7295	0.765	6469.003	15283.019	6562.5	Delphinidae	whistles	SA
2120	CESCAB_20240829_000252.flac	CESCAB_20240829_000252.flac	159189.119999886	159190.303499937	2024/8/29  0:03:01.1200	2024/8/29	0:03:02.3035	1.1835	6954.178	16415.094	10781.25	Delphinidae	whistles	SA
