Selection	Begin File	End File	Begin Time (s)	End Time (s)	Begin Date Time	End Date	End Clock Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Species	Signal Type	annotator
483	CESCAB_20240829_114022.flac	CESCAB_20240829_114022.flac	161978.688299894	161998.990999937	2024/8/29  11:40:30.6883	2024/8/29	11:40:50.9910	20.3027	5544.148	16632.444	14531.25	Delphinidae	whistles	MC
484	CESCAB_20240829_114752.flac	CESCAB_20240829_114752.flac	162011.369199991	162029.503900051	2024/8/29  11:48:03.3692	2024/8/29	11:48:21.5039	18.1347	6160.164	14579.055	12656.25	Delphinidae	whistles	MC
485	CESCAB_20240829_155522.flac	CESCAB_20240829_155522.flac	163011.760200024	163014.770499945	2024/8/29  15:55:43.7602	2024/8/29	15:55:46.7705	3.0103	6570.842	13757.7	7968.75	Delphinidae	whistles	MC
486	CESCAB_20240829_160252.flac	CESCAB_20240829_160252.flac	163022.0072999	163023.279299974	2024/8/29  16:02:54.0073	2024/8/29	16:02:55.2793	1.272	8213.552	14579.055	14531.25	Delphinidae	whistles	MC
487	CESCAB_20240829_160252.flac	CESCAB_20240829_160252.flac	163038.460299969	163041.4848001	2024/8/29  16:03:10.4603	2024/8/29	16:03:13.4848	3.0245	5544.148	15400.411	5625	Delphinidae	whistles	MC
488	CESCAB_20240829_161022.flac	CESCAB_20240829_161022.flac	163061.661900043	163073.09559989	2024/8/29  16:10:33.6619	2024/8/29	16:10:45.0956	11.4337	8213.552	15092.402	9375	Delphinidae	whistles	MC
489	CESCAB_20240829_161752.flac	CESCAB_20240829_161752.flac	163089.093800068	163091.931999922	2024/8/29  16:18:01.0938	2024/8/29	16:18:03.9320	2.8382	5954.825	29158.111	6093.75	Delphinidae	whistles	MC
490	CESCAB_20240829_161752.flac	CESCAB_20240829_161752.flac	163098.200200081	163104.231400013	2024/8/29  16:18:10.2002	2024/8/29	16:18:16.2314	6.0312	8521.561	27515.4	9375	Delphinidae	whistles	MC
491	CESCAB_20240829_162522.flac	CESCAB_20240829_162522.flac	163130.59649992	163136.928100109	2024/8/29  16:25:42.5965	2024/8/29	16:25:48.9281	6.3316	7802.875	17453.799	15000	Delphinidae	whistles	MC
492	CESCAB_20240829_201752.flac	CESCAB_20240829_203252.flac	164061.785000086	164129.358099937	2024/8/29  20:18:13.7850	2024/8/29	20:33:21.3581	67.5731	20426.829	33079.268	21093.75	Delphinidae	clicks	MC
493	CESCAB_20240830_001752.flac	CESCAB_20240830_001752.flac	165002.825599909	165029.854799986	2024/8/30  0:17:54.8256	2024/8/30	0:18:21.8548	27.0292	27286.585	37957.317	28125	Delphinidae	clicks	MC
494	CESCAB_20240830_002522.flac	CESCAB_20240830_002522.flac	165040.432800055	165058.111299992	2024/8/30  0:25:32.4328	2024/8/30	0:25:50.1113	17.6785	24237.805	36280.488	29062.5	Delphinidae	clicks	MC
495	CESCAB_20240830_012522.flac	CESCAB_20240830_012522.flac	165270.913199902	165299.138900042	2024/8/30  1:25:22.9132	2024/8/30	1:25:51.1389	28.2257	20884.146	40701.22	40312.5	Delphinidae	clicks	MC
496	CESCAB_20240830_015522.flac	CESCAB_20240830_020252_surface.flac	165410.53640008	165428.125099897	2024/8/30  1:55:42.5364	2024/8/30	2:03:00.1251	17.5887	28353.659	40243.902	36093.75	Delphinidae	clicks	MC
497	CESCAB_20240830_020252_surface.flac	CESCAB_20240830_020252_surface.flac	165422.003999949	165426.136399984	2024/8/30  2:02:54.0040	2024/8/30	2:02:58.1364	4.1324	5640.244	16463.415	7500	Delphinidae	whistles	MC
498	CESCAB_20240830_021752.flac	CESCAB_20240830_021752.flac	165481.191999912	165488.069999933	2024/8/30  2:17:53.1920	2024/8/30	2:18:00.0700	6.878	3810.976	27896.341	4687.5	Delphinidae	whistles	MC
499	CESCAB_20240830_021752.flac	CESCAB_20240830_021752.flac	165494.092600107	165501.251699924	2024/8/30  2:18:06.0926	2024/8/30	2:18:13.2517	7.1591	4573.171	12500	4687.5	Delphinidae	whistles	MC
500	CESCAB_20240830_034022.flac	CESCAB_20240830_040252.flac	165813.483099937	165929.469300032	2024/8/30  3:40:25.4831	2024/8/30	4:03:21.4693	115.9862	20884.146	43750	33281.25	Delphinidae	clicks	MC
501	CESCAB_20240830_074022.flac	CESCAB_20240830_074022.flac	166778.158299923	166779.02579999	2024/8/30  7:40:30.1583	2024/8/30	7:40:31.0258	0.8675	5487.805	21798.78	5625	Delphinidae	whistles	MC
502	CESCAB_20240830_113252.flac	CESCAB_20240830_113252.flac	167714.698699951	167718.120899916	2024/8/30  11:33:06.6987	2024/8/30	11:33:10.1209	3.4222	6554.878	18750	14531.25	Delphinidae	whistles	MC
503	CESCAB_20240830_114022.flac	CESCAB_20240830_114752.flac	167730.26970005	167775.661999941	2024/8/30  11:40:22.2697	2024/8/30	11:48:07.6620	45.3923	23780.488	43750	24843.75	Delphinidae	clicks	MC
504	CESCAB_20240830_114752.flac	CESCAB_20240830_114752.flac	167778.218800068	167781.688800097	2024/8/30  11:48:10.2188	2024/8/30	11:48:13.6888	3.47	5640.244	19359.756	8437.5	Delphinidae	whistles	MC
505	CESCAB_20240830_115522.flac	CESCAB_20240830_115522.flac	167790.272399902	167795.093800068	2024/8/30  11:55:22.2724	2024/8/30	11:55:27.0938	4.8214	6554.878	18140.244	12187.5	Delphinidae	whistles	MC
506	CESCAB_20240830_115522.flac	CESCAB_20240830_115522.flac	167798.70630002	167807.929100037	2024/8/30  11:55:30.7063	2024/8/30	11:55:39.9291	9.2228	5487.805	26524.39	12187.5	Delphinidae	whistles	MC
507	CESCAB_20240830_155522.flac	CESCAB_20240830_160252.flac	168775.454699993	168803.323999882	2024/8/30  15:55:47.4547	2024/8/30	16:03:15.3240	27.8693	2996.845	8359.621	7500	Physeter macrocephalus	clicks	MC
508	CESCAB_20240830_163252.flac	CESCAB_20240830_163252.flac	168905.874300003	168925.59829998	2024/8/30  16:32:57.8743	2024/8/30	16:33:17.5983	19.724	6151.42	11671.924	10781.25	Physeter macrocephalus	clicks	MC
509	CESCAB_20240830_164022.flac	CESCAB_20240830_164752.flac	168932.815900087	168988.102900028	2024/8/30  16:40:24.8159	2024/8/30	16:48:20.1029	55.287	3470.032	12460.568	10312.5	Physeter macrocephalus	clicks	MC
510	CESCAB_20240830_170252.flac	CESCAB_20240830_171022.flac	169022.655200005	169079.416500092	2024/8/30  17:02:54.6552	2024/8/30	17:10:51.4165	56.7613	6151.42	11041.009	6562.5	Physeter macrocephalus	clicks	MC
511	CESCAB_20240830_171752.flac	CESCAB_20240830_173252.flac	169094.085400105	169169.229199886	2024/8/30  17:18:06.0854	2024/8/30	17:33:21.2292	75.1438	8832.808	14984.227	9843.75	Physeter macrocephalus	clicks	MC
512	CESCAB_20240830_180252.flac	CESCAB_20240830_181752.flac	169260.030200005	169322.416500092	2024/8/30  18:02:52.0302	2024/8/30	18:17:54.4165	62.3863	8359.621	18769.716	8906.25	Physeter macrocephalus	clicks	MC
513	CESCAB_20240830_181752.flac	CESCAB_20240830_182522.flac	169332.702199936	169379.674599886	2024/8/30  18:18:04.7022	2024/8/30	18:25:51.6746	46.9724	4889.59	18611.987	5156.25	Physeter macrocephalus	clicks	MC
514	CESCAB_20240830_231022.flac	CESCAB_20240830_231752.flac	170504.877199888	170530.771199942	2024/8/30  23:10:36.8772	2024/8/30	23:18:02.7712	25.894	27760.252	43059.937	39375	Delphinidae	clicks	MC
515	CESCAB_20240830_231752.flac	CESCAB_20240830_231752.flac	170529.776900053	170530.629199982	2024/8/30  23:18:01.7769	2024/8/30	23:18:02.6292	0.8523	4889.59	15615.142	5625	Delphinidae	whistles	MC
516	CESCAB_20240830_233252.flac	CESCAB_20240830_233252.flac	170581.013900042	170609.358099937	2024/8/30  23:32:53.0139	2024/8/30	23:33:21.3581	28.3442	28233.438	40851.735	34218.75	Delphinidae	clicks	MC
517	CESCAB_20240830_234752.flac	CESCAB_20240830_234752.flac	170659.996500015	170663.483299971	2024/8/30  23:48:11.9965	2024/8/30	23:48:15.4833	3.4868	3627.76	19085.174	4218.75	Delphinidae	whistles	MC
518	CESCAB_20240831_001022.flac	CESCAB_20240831_001022.flac	170733.178100109	170735.244299889	2024/8/31  0:10:25.1781	2024/8/31	0:10:27.2443	2.0662	5254.777	19745.223	5625	Delphinidae	whistles	MC
519	CESCAB_20240831_002522.flac	CESCAB_20240831_004022.flac	170816.197400093	170872.301300049	2024/8/31  0:25:48.1974	2024/8/31	0:40:44.3013	56.1039	22452.229	33439.49	23437.5	Delphinidae	clicks	MC
520	CESCAB_20240831_005522_surface.flac	CESCAB_20240831_011022.flac	170910.127599955	170991.654000044	2024/8/31  0:55:22.1276	2024/8/31	1:10:43.6540	81.5264	19329.073	37220.447	37031.25	Delphinidae	clicks	MC
521	CESCAB_20240831_055522_glider_noise.flac	CESCAB_20240831_060252.flac	172110.517199993	172168.593499899	2024/8/31  5:55:22.5172	2024/8/31	6:03:20.5935	58.0763	32108.626	43290.735	32812.5	Delphinidae	clicks	MC
522	CESCAB_20240831_061022.flac	CESCAB_20240831_061022.flac	172172.355900049	172189.701299906	2024/8/31  6:10:24.3559	2024/8/31	6:10:41.7013	17.3454	3514.377	26038.339	23906.25	Delphinidae	whistles	MC
523	CESCAB_20240831_061022.flac	CESCAB_20240831_061752.flac	172175.007400036	172229.264499903	2024/8/31  6:10:27.0074	2024/8/31	6:18:21.2645	54.2571	31469.649	45207.668	40312.5	Delphinidae	clicks	MC
524	CESCAB_20240831_062522.flac	CESCAB_20240831_065522.flac	172230.317899942	172379.337100029	2024/8/31  6:25:22.3179	2024/8/31	6:55:51.3371	149.0192	6230.032	16932.907	14062.5	Physeter macrocephalus	clicks	MC
525	CESCAB_20240831_073252.flac	CESCAB_20240831_080252.flac	172500.478399992	172649.772000074	2024/8/31  7:32:52.4784	2024/8/31	8:03:21.7720	149.2936	3993.61	14217.252	4218.75	Physeter macrocephalus	clicks	MC
526	CESCAB_20240831_081022.flac	CESCAB_20240831_081022.flac	172651.072400093	172679.403199911	2024/8/31  8:10:23.0724	2024/8/31	8:10:51.4032	28.3308	2715.655	15495.208	5625	Physeter macrocephalus	clicks	MC
527	CESCAB_20240831_085522.flac	CESCAB_20240831_091022.flac	172830.414900064	172910.436000109	2024/8/31  8:55:22.4149	2024/8/31	9:10:42.4360	80.0211	7827.476	16293.93	9375	Physeter macrocephalus	clicks	MC
528	CESCAB_20240831_094022.flac	CESCAB_20240831_095522.flac	173010.727699995	173079.448999882	2024/8/31  9:40:22.7277	2024/8/31	9:55:31.4490	68.7213	6070.288	11182.109	9375	Physeter macrocephalus	clicks	MC
529	CESCAB_20240831_100252.flac	CESCAB_20240831_100252.flac	173104.724999905	173128.921799898	2024/8/31  10:02:56.7250	2024/8/31	10:03:20.9218	24.1968	5431.31	10862.62	5625	Physeter macrocephalus	clicks	MC
530	CESCAB_20240831_102522.flac	CESCAB_20240831_104752.flac	173190.426199913	173287.836999893	2024/8/31  10:25:22.4262	2024/8/31	10:47:59.8370	97.4108	6070.288	16453.674	6093.75	Physeter macrocephalus	clicks	MC
531	CESCAB_20240831_181022.flac	CESCAB_20240831_191752.flac	175069.346199989	175327.466599941	2024/8/31  18:10:41.3462	2024/8/31	19:17:59.4666	258.1204	24281.15	42172.524	25781.25	Delphinidae	clicks	MC
532	CESCAB_20240831_191752.flac	CESCAB_20240831_192522.flac	175329.003400087	175364.725800037	2024/8/31  19:18:01.0034	2024/8/31	19:25:36.7258	35.7224	21086.262	40894.569	30000	Delphinidae	clicks	MC
533	CESCAB_20240831_193252.flac	CESCAB_20240831_194022.flac	175401.237099886	175439.587800026	2024/8/31  19:33:13.2371	2024/8/31	19:40:51.5878	38.3507	26677.316	42332.268	34687.5	Delphinidae	clicks	MC
534	CESCAB_20240831_194752.flac	CESCAB_20240831_195522.flac	175452.941699982	175499.611799955	2024/8/31  19:48:04.9417	2024/8/31	19:55:51.6118	46.6701	26198.083	41853.035	32812.5	Delphinidae	clicks	MC
535	CESCAB_20240831_201022.flac	CESCAB_20240831_201022.flac	175539.862200022	175550.893100023	2024/8/31  20:10:31.8622	2024/8/31	20:10:42.8931	11.0309	4632.588	19968.051	10312.5	Delphinidae	whistles	MC
536	CESCAB_20240831_203252.flac	CESCAB_20240831_214022.flac	175637.152400017	175895.470099926	2024/8/31  20:33:09.1524	2024/8/31	21:40:27.4701	258.3177	27635.783	42172.524	28125	Delphinidae	clicks	MC
537	CESCAB_20240831_212522.flac	CESCAB_20240831_212522.flac	175850.545200109	175858.086899996	2024/8/31  21:25:42.5452	2024/8/31	21:25:50.0869	7.5417	4952.077	19009.585	16875	Delphinidae	whistles	MC
538	CESCAB_20240831_214022.flac	CESCAB_20240831_214022.flac	175895.595400095	175918.039700031	2024/8/31  21:40:27.5954	2024/8/31	21:40:50.0397	22.4443	24440.895	42172.524	32812.5	Delphinidae	clicks	MC
539	CESCAB_20240831_231022.flac	CESCAB_20240831_232522.flac	176250.35649991	176338.997699976	2024/8/31  23:10:22.3565	2024/8/31	23:25:50.9977	88.6412	28913.738	45047.923	42187.5	Delphinidae	clicks	MC
540	CESCAB_20240901_004752.flac	CESCAB_20240901_005522.flac	176645.687200069	176692.326600075	2024/9/1  0:47:57.6872	2024/9/1	0:55:44.3266	46.6394	38315.789	45368.421	38906.25	Delphinidae	clicks	MC
541	CESCAB_20240901_011752.flac	CESCAB_20240901_013252_glider_noise.flac	176782.078700066	176848.751899958	2024/9/1  1:18:14.0787	2024/9/1	1:33:20.7519	66.6732	29473.684	44421.053	31875	Delphinidae	clicks	MC
542	CESCAB_20240901_020252_surface_glider_noise.flac	CESCAB_20240901_020252_surface_glider_noise.flac	176940.69720006	176967.256299973	2024/9/1  2:02:52.6972	2024/9/1	2:03:19.2563	26.5591	32210.526	42947.368	33750	Delphinidae	clicks	MC
543	CESCAB_20240901_020252_surface_glider_noise.flac	CESCAB_20240901_020252_surface_glider_noise.flac	176961.786900043	176969.673199892	2024/9/1  2:03:13.7869	2024/9/1	2:03:21.6732	7.8863	7578.947	15157.895	8906.25	Delphinidae	whistles	MC
544	CESCAB_20240901_021752.flac	CESCAB_20240901_022522.flac	177000.384399891	177058.658299923	2024/9/1  2:17:52.3844	2024/9/1	2:25:50.6583	58.2739	29263.158	45157.895	34687.5	Delphinidae	clicks	MC
545	CESCAB_20240901_024022.flac	CESCAB_20240901_024022.flac	177090.4296	177119.75880003	2024/9/1  2:40:22.4296	2024/9/1	2:40:51.7588	29.3292	26842.105	45473.684	32343.75	Delphinidae	clicks	MC
546	CESCAB_20240901_030252.flac	CESCAB_20240901_030252.flac	177182.603800058	177190.998899937	2024/9/1  3:02:54.6038	2024/9/1	3:03:02.9989	8.3951	24526.316	41578.947	33281.25	Delphinidae	clicks	MC
547	CESCAB_20240901_031022.flac	CESCAB_20240901_031022.flac	177213.422100067	177238.861799955	2024/9/1  3:10:25.4221	2024/9/1	3:10:50.8618	25.4397	28105.263	41157.895	30937.5	Delphinidae	clicks	MC
548	CESCAB_20240901_031752.flac	CESCAB_20240901_031752.flac	177257.574100018	177265.658299923	2024/9/1  3:18:09.5741	2024/9/1	3:18:17.6583	8.0842	25894.737	41157.895	32812.5	Delphinidae	clicks	MC
549	CESCAB_20240901_060252.flac	CESCAB_20240901_060252.flac	177904.443500042	177929.483500004	2024/9/1  6:02:56.4435	2024/9/1	6:03:21.4835	25.04	25473.684	40315.789	26718.75	Delphinidae	clicks	MC
550	CESCAB_20240901_061022.flac	CESCAB_20240901_061022.flac	177939.125400066	177940.355000019	2024/9/1  6:10:31.1254	2024/9/1	6:10:32.3550	1.2296	7473.684	17473.684	14531.25	Delphinidae	whistles	MC
551	CESCAB_20240901_061022.flac	CESCAB_20240901_061022.flac	177948.962100029	177954.346800089	2024/9/1  6:10:40.9621	2024/9/1	6:10:46.3468	5.3847	21684.211	38947.368	29531.25	Delphinidae	clicks	MC
552	CESCAB_20240901_061752.flac	CESCAB_20240901_061752.flac	177976.573800087	177988.880700111	2024/9/1  6:18:08.5738	2024/9/1	6:18:20.8807	12.3069	22421.053	31157.895	22968.75	Delphinidae	clicks	MC
553	CESCAB_20240901_062522.flac	CESCAB_20240901_062522.flac	177999.7506001	178019.238699913	2024/9/1  6:25:31.7506	2024/9/1	6:25:51.2387	19.4881	5263.158	18526.316	9375	Delphinidae	whistles	MC
554	CESCAB_20240901_071752.flac	CESCAB_20240901_071752.flac	178225.173300028	178228.989200115	2024/9/1  7:18:17.1733	2024/9/1	7:18:20.9892	3.8159	4315.789	15473.684	4687.5	Delphinidae	whistles	MC
555	CESCAB_20240901_072522.flac	CESCAB_20240901_072522.flac	178231.448400021	178259.171000004	2024/9/1  7:25:23.4484	2024/9/1	7:25:51.1710	27.7226	4526.316	17789.474	5625	Delphinidae	whistles	MC
556	CESCAB_20240901_074022.flac	CESCAB_20240901_074022.flac	178297.245800018	178309.09829998	2024/9/1  7:40:29.2458	2024/9/1	7:40:41.0983	11.8525	4210.526	17894.737	4218.75	Delphinidae	whistles	MC
557	CESCAB_20240901_130252.flac	CESCAB_20240901_130252.flac	179605.273200035	179607.072099924	2024/9/1  13:03:17.2732	2024/9/1	13:03:19.0721	1.7989	8947.368	14736.842	11718.75	Delphinidae	whistles	MC
558	CESCAB_20240901_141752.flac	CESCAB_20240901_142522.flac	179905.086699963	179939.353300095	2024/9/1  14:18:17.0867	2024/9/1	14:25:51.3533	34.2666	3894.737	22526.316	4687.5	Delphinidae	whistles	MC
559	CESCAB_20240901_143252.flac	CESCAB_20240901_143252.flac	179948.446799994	179956.031699896	2024/9/1  14:33:00.4468	2024/9/1	14:33:08.0317	7.5849	4947.368	17789.474	5156.25	Delphinidae	whistles	MC
560	CESCAB_20240901_151022.flac	CESCAB_20240901_151022.flac	180098.236000061	180118.002500057	2024/9/1  15:10:30.2360	2024/9/1	15:10:50.0025	19.7665	4315.789	16000	5156.25	Delphinidae	whistles	MC
561	CESCAB_20240901_180252.flac	CESCAB_20240901_181752.flac	180781.944700003	180842	2024/9/1  18:02:53.9447	2024/9/1	18:17:54.0000	60.0553	24315.789	39473.684	36562.5	Delphinidae	clicks	MC
562	CESCAB_20240901_181022.flac	CESCAB_20240901_181752.flac	180814.823499918	180842.845700026	2024/9/1  18:10:26.8235	2024/9/1	18:17:54.8457	28.0222	4842.105	19894.737	5156.25	Delphinidae	whistles	MC
563	CESCAB_20240901_181752.flac	CESCAB_20240901_183252.flac	180843.327899933	180921.772099972	2024/9/1  18:17:55.3279	2024/9/1	18:33:13.7721	78.4442	4526.316	17789.474	13593.75	Delphinidae	whistles	MC
564	CESCAB_20240901_181752.flac	CESCAB_20240901_183252.flac	180843.610599995	180923	2024/9/1  18:17:55.6106	2024/9/1	18:33:15.0000	79.3894	19684.211	39684.211	33281.25	Delphinidae	clicks	MC
565	CESCAB_20240901_183252.flac	CESCAB_20240901_185522.flac	180924.497499943	181004	2024/9/1  18:33:16.4975	2024/9/1	18:55:36.0000	79.5025	20631.579	39368.421	21562.5	Delphinidae	clicks	MC
566	CESCAB_20240901_184022.flac	CESCAB_20240901_184752.flac	180952.782799959	180969.742599964	2024/9/1  18:40:44.7828	2024/9/1	18:48:01.7426	16.9598	5473.684	15789.474	11718.75	Delphinidae	whistles	MC
567	CESCAB_20240901_185522.flac	CESCAB_20240901_195522.flac	181005.553999901	181247.49119997	2024/9/1  18:55:37.5540	2024/9/1	19:55:39.4912	241.9372	21578.947	41157.895	22031.25	Delphinidae	clicks	MC
568	CESCAB_20240901_200252.flac	CESCAB_20240901_201752.flac	181260.307399988	181328.378099918	2024/9/1  20:02:52.3074	2024/9/1	20:18:00.3781	68.0707	21789.474	44421.053	31875	Delphinidae	clicks	MC
569	CESCAB_20240901_200252.flac	CESCAB_20240901_200252.flac	181264.604899883	181266.442300081	2024/9/1  20:02:56.6049	2024/9/1	20:02:58.4423	1.8374	7052.632	15263.158	10312.5	Delphinidae	whistles	MC
570	CESCAB_20240901_201022.flac	CESCAB_20240901_201022.flac	181299.196799994	181300.864500046	2024/9/1  20:10:31.1968	2024/9/1	20:10:32.8645	1.6677	5263.158	16315.789	5625	Delphinidae	whistles	MC
571	CESCAB_20240901_201752.flac	CESCAB_20240901_201752.flac	181324.891400099	181328.14199996	2024/9/1  20:17:56.8914	2024/9/1	20:18:00.1420	3.2506	7052.632	16842.105	7968.75	Delphinidae	whistles	MC
572	CESCAB_20240901_201752.flac	CESCAB_20240901_202522.flac	181328.479899883	181379.868099928	2024/9/1  20:18:00.4799	2024/9/1	20:25:51.8681	51.3882	24736.842	45578.947	32812.5	Delphinidae	clicks	MC
573	CESCAB_20240901_202522.flac	CESCAB_20240901_203252_surface.flac	181379.963700056	181399.933900118	2024/9/1  20:25:51.9637	2024/9/1	20:33:11.9339	19.9702	24842.105	44631.579	29062.5	Delphinidae	clicks	MC
574	CESCAB_20240901_203252_surface.flac	CESCAB_20240901_204022.flac	181391.934499979	181422.086699963	2024/9/1  20:33:03.9345	2024/9/1	20:40:34.0867	30.1522	3263.158	17578.947	4687.5	Delphinidae	whistles	MC
575	CESCAB_20240901_203252_surface.flac	CESCAB_20240901_205522.flac	181401.961100101	181470.309000015	2024/9/1  20:33:13.9611	2024/9/1	20:55:22.3090	68.3479	24947.368	43157.895	29062.5	Delphinidae	clicks	MC
576	CESCAB_20240901_205522.flac	CESCAB_20240901_205522.flac	181491.497499943	181493.702300072	2024/9/1  20:55:43.4975	2024/9/1	20:55:45.7023	2.2048	2947.368	16526.316	7968.75	Delphinidae	clicks	MC
577	CESCAB_20240901_205522.flac	CESCAB_20240901_210252.flac	181497.546499968	181529.770100117	2024/9/1  20:55:49.5465	2024/9/1	21:03:21.7701	32.2236	23894.737	42526.316	35625	Delphinidae	clicks	MC
578	CESCAB_20240901_211022.flac	CESCAB_20240901_212522_surface.flac	181556.298399925	181619.75880003	2024/9/1  21:10:48.2984	2024/9/1	21:25:51.7588	63.4604	24736.842	43578.947	36093.75	Delphinidae	clicks	MC
579	CESCAB_20240901_212522_surface.flac	CESCAB_20240901_212522_surface.flac	181609.411299944	181611.503000021	2024/9/1  21:25:41.4113	2024/9/1	21:25:43.5030	2.0917	6105.263	12105.263	6562.5	Delphinidae	whistles	MC
580	CESCAB_20240901_214022.flac	CESCAB_20240901_214022.flac	181650.567100048	181652.997999907	2024/9/1  21:40:22.5671	2024/9/1	21:40:24.9980	2.4309	25684.211	38736.842	31875	Delphinidae	clicks	MC
581	CESCAB_20240901_214022.flac	CESCAB_20240901_221752.flac	181653.497499943	181814	2024/9/1  21:40:25.4975	2024/9/1	22:18:06.0000	160.5025	26736.842	40210.526	27187.5	Delphinidae	clicks	MC
582	CESCAB_20240901_221022.flac	CESCAB_20240901_221022.flac	181775.596100092	181776.698499918	2024/9/1  22:10:27.5961	2024/9/1	22:10:28.6985	1.1024	7894.737	17789.474	16406.25	Delphinidae	whistles	MC
583	CESCAB_20240901_221752.flac	CESCAB_20240901_221752.flac	181815.101799965	181829.772000074	2024/9/1  22:18:07.1018	2024/9/1	22:18:21.7720	14.6702	22947.368	40947.368	33750	Delphinidae	clicks	MC
584	CESCAB_20240901_222522_surface_glider_noise.flac	CESCAB_20240901_222522_surface_glider_noise.flac	181832.735399961	181838.869199991	2024/9/1  22:25:24.7354	2024/9/1	22:25:30.8692	6.1338	2842.105	41578.947	13593.75	Delphinidae	whistles	MC
585	CESCAB_20240901_222522_surface_glider_noise.flac	CESCAB_20240901_222522_surface_glider_noise.flac	181842.336100101	181843.085200071	2024/9/1  22:25:34.3361	2024/9/1	22:25:35.0852	0.7491	8210.526	17368.421	8906.25	Delphinidae	whistles	MC
586	CESCAB_20240901_222522_surface_glider_noise.flac	CESCAB_20240901_222522_surface_glider_noise.flac	181844.724900007	181857.218600035	2024/9/1  22:25:36.7249	2024/9/1	22:25:49.2186	12.4937	24736.842	40210.526	24843.75	Delphinidae	clicks	MC
587	CESCAB_20240902_001752.flac	CESCAB_20240902_001752.flac	182280.987400055	182292.915800095	2024/9/2  0:17:52.9874	2024/9/2	0:18:04.9158	11.9284	25684.211	40526.316	30468.75	Delphinidae	clicks	MC
588	CESCAB_20240902_001752.flac	CESCAB_20240902_001752.flac	182284.662100077	182286.979899883	2024/9/2  0:17:56.6621	2024/9/2	0:17:58.9799	2.3178	7157.895	16421.053	13593.75	Delphinidae	whistles	MC
589	CESCAB_20240902_055522.flac	CESCAB_20240902_060252.flac	183630.11680007	183689.690999985	2024/9/2  5:55:22.1168	2024/9/2	6:03:21.6910	59.5742	24315.789	44210.526	28125	Delphinidae	clicks	MC
590	CESCAB_20240902_061022.flac	CESCAB_20240902_061022.flac	183699.193500042	183712.125299931	2024/9/2  6:10:31.1935	2024/9/2	6:10:44.1253	12.9318	7789.474	16210.526	9375	Delphinidae	whistles	MC
591	CESCAB_20240902_062522.flac	CESCAB_20240902_062522.flac	183762.840699911	183776.432100058	2024/9/2  6:25:34.8407	2024/9/2	6:25:48.4321	13.5914	6526.316	23157.895	7500	Delphinidae	whistles	MC
