Selection	Begin File	End File	Begin Time (s)	End Time (s)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	End Date	End Clock Time	Species	Signal Type	annotator
501	CESCAB_20240823_004022.flac	CESCAB_20240823_004752.flac	124771.43447455	124829.768543233	2024-08-23 00:40:23	58.3341	12413.793	116482.085	36562.5	2024-08-23	00:48:21	Delphinidae	clicks	GJ
502	CESCAB_20240823_021752.flac	CESCAB_20240823_022522.flac	125179.677410404	125218.857577101	2024-08-23 02:18:11	39.1802	14778.325	70358.306	27187.5	2024-08-23	02:25:50	Delphinidae	clicks	GJ
503	CESCAB_20240823_061022.flac	CESCAB_20240823_061022.flac	126098.957658107	126101.662529258	2024-08-23 06:10:30	2.7049	4318.766	22827.763	17812.5	2024-08-23	06:10:33	Delphinidae	whistles	GJ
504	CESCAB_20240823_070252.flac	CESCAB_20240823_070252.flac	126301.591550106	126303.308355889	2024-08-23 07:02:53	1.7168	4231.738	23939.394	5625	2024-08-23	07:02:55	Delphinidae	whistles	GJ
505	CESCAB_20240823_073252.flac	CESCAB_20240823_073252.flac	126423.210661686	126424.927467469	2024-08-23 07:32:55	1.7168	4231.738	23939.394	17343.75	2024-08-23	07:32:56	Delphinidae	whistles	GJ
506	CESCAB_20240823_073252.flac	CESCAB_20240823_073252.flac	126434.952210895	126436.669016678	2024-08-23 07:33:06	1.7168	4231.738	23939.394	17343.75	2024-08-23	07:33:08	Delphinidae	whistles	GJ
507	CESCAB_20240823_073252.flac	CESCAB_20240823_073252.flac	126444.038065396	126445.754871179	2024-08-23 07:33:16	1.7168	4231.738	23939.394	17343.75	2024-08-23	07:33:17	Delphinidae	whistles	GJ
508	CESCAB_20240823_074022.flac	CESCAB_20240823_074022.flac	126463.352810669	126465.069616452	2024-08-23 07:40:35	1.7168	4231.738	23939.394	17343.75	2024-08-23	07:40:37	Delphinidae	whistles	GJ
509	CESCAB_20240823_074022.flac	CESCAB_20240823_074022.flac	126477.215351828	126478.932157611	2024-08-23 07:40:49	1.7168	4231.738	23939.394	17343.75	2024-08-23	07:40:50	Delphinidae	whistles	GJ
510	CESCAB_20240823_074752.flac	CESCAB_20240823_074752.flac	126487.636234694	126489.353040477	2024-08-23 07:47:59	1.7168	4231.738	23939.394	4687.5	2024-08-23	07:48:01	Delphinidae	whistles	GJ
511	CESCAB_20240823_075522.flac	CESCAB_20240823_075522.flac	126522.475140714	126524.191946497	2024-08-23 07:55:34	1.7168	3151.098	22858.754	3281.25	2024-08-23	07:55:36	Delphinidae	whistles	GJ
512	CESCAB_20240823_075522.flac	CESCAB_20240823_075522.flac	126524.745035991	126526.461841774	2024-08-23 07:55:36	1.7168	4231.738	23939.394	4687.5	2024-08-23	07:55:38	Delphinidae	whistles	GJ
513	CESCAB_20240823_144752.flac	CESCAB_20240823_150252.flac	128182.61540916	128245.126325248	2024-08-23 14:48:14	62.5109	0	19434.447	1875	2024-08-23	15:03:17	Physeter macrocephalus	clicks	GJ
514	CESCAB_20240823_162522.flac	CESCAB_20240823_163252.flac	128562.115452182	128609.905194149	2024-08-23 16:25:34	47.7897	0	21280.788	0	2024-08-23	16:33:21	Physeter macrocephalus	clicks	GJ
515	CESCAB_20240823_170252.flac	CESCAB_20240823_171022.flac	128726.738399426	128741.059375088	2024-08-23 17:03:18	14.321	0	31921.182	0	2024-08-23	17:10:33	Physeter macrocephalus	clicks	GJ
516	CESCAB_20240823_194022_glider_noise.flac	CESCAB_20240823_205522.flac	129350.188901072	129657.623374356	2024-08-23 19:40:42	307.4345	8946.015	90385.604	38437.5	2024-08-23	20:55:49	Delphinidae	clicks	GJ
517	CESCAB_20240823_194752.flac	CESCAB_20240823_194752.flac	129372.821721748	129375.796928222	2024-08-23 19:48:04	2.9752	4627.249	21285.347	5156.25	2024-08-23	19:48:07	Delphinidae	whistles	GJ
518	CESCAB_20240823_204752.flac	CESCAB_20240823_204752.flac	129610.360090621	129612.113337293	2024-08-23 20:48:02	1.7532	4010.283	20359.897	4218.75	2024-08-23	20:48:04	Delphinidae	clicks	GJ
519	CESCAB_20240823_211022.flac	CESCAB_20240823_211752.flac	129691.514166733	129749.031287065	2024-08-23 21:10:23	57.5171	15424.165	83598.972	32812.5	2024-08-23	21:18:21	Delphinidae	clicks	GJ
520	CESCAB_20240823_212522_glider_noise.flac	CESCAB_20240823_221752.flac	129761.488477484	129987.870635048	2024-08-23 21:25:33	226.3822	18371.336	120000	25781.25	2024-08-23	22:18:19	Delphinidae	clicks	GJ
521	CESCAB_20240823_213252.flac	CESCAB_20240823_213252.flac	129806.500941079	129808.217746862	2024-08-23 21:33:18	1.7168	3939.979	23647.635	23437.5	2024-08-23	21:33:20	Delphinidae	whistles	GJ
522	CESCAB_20240823_213252.flac	CESCAB_20240823_214022.flac	129808.562190893	129810.278996676	2024-08-23 21:33:20	1.7168	3939.979	23647.635	23437.5	2024-08-23	21:40:22	Delphinidae	whistles	GJ
523	CESCAB_20240823_214752.flac	CESCAB_20240823_214752.flac	129851.934378966	129853.651184749	2024-08-23 21:48:03	1.7168	4231.738	23939.394	4687.5	2024-08-23	21:48:05	Delphinidae	whistles	GJ
524	CESCAB_20240823_214752.flac	CESCAB_20240823_214752.flac	129862.496947449	129864.213753232	2024-08-23 21:48:14	1.7168	4231.738	23939.394	4687.5	2024-08-23	21:48:16	Delphinidae	whistles	GJ
525	CESCAB_20240823_220252.flac	CESCAB_20240823_220252.flac	129902.730695661	129904.948594463	2024-08-23 22:02:54	2.2179	2089.971	34097.489	32343.75	2024-08-23	22:02:56	Delphinidae	whistles	GJ
526	CESCAB_20240823_220252.flac	CESCAB_20240823_220252.flac	129908.025983403	129909.742789186	2024-08-23 22:03:00	1.7168	4231.738	23939.394	4687.5	2024-08-23	22:03:01	Delphinidae	whistles	GJ
527	CESCAB_20240823_220252.flac	CESCAB_20240823_220252.flac	129916.305302554	129918.022108337	2024-08-23 22:03:08	1.7168	4231.738	23939.394	4687.5	2024-08-23	22:03:10	Delphinidae	whistles	GJ
528	CESCAB_20240823_220252.flac	CESCAB_20240823_220252.flac	129928.28319005	129929.999995833	2024-08-23 22:03:20	1.7168	2685.997	22393.653	2812.5	2024-08-23	22:03:21	Delphinidae	whistles	GJ
529	CESCAB_20240823_221022.flac	CESCAB_20240823_221022.flac	129931.136013102	129932.852818885	2024-08-23 22:10:23	1.7168	4231.738	23939.394	7031.25	2024-08-23	22:10:24	Delphinidae	whistles	GJ
530	CESCAB_20240823_221022.flac	CESCAB_20240823_221022.flac	129933.091265993	129934.808071776	2024-08-23 22:10:25	1.7168	4231.738	23939.394	7031.25	2024-08-23	22:10:26	Delphinidae	whistles	GJ
531	CESCAB_20240823_224752.flac	CESCAB_20240823_224752.flac	130082.301940051	130084.018745834	2024-08-23 22:47:54	1.7168	4231.738	23939.394	5156.25	2024-08-23	22:47:56	Delphinidae	whistles	GJ
532	CESCAB_20240823_231752.flac	CESCAB_20240823_235522.flac	130200.401943846	130376.321659849	2024-08-23 23:17:52	175.9197	13004.926	120000	32343.75	2024-08-23	23:55:48	Delphinidae	clicks	GJ
533	CESCAB_20240823_232522.flac	CESCAB_20240823_232522.flac	130244.612637508	130246.771071331	2024-08-23 23:25:36	2.1584	3705.084	23882.53	23437.5	2024-08-23	23:25:38	Delphinidae	whistles	GJ
534	CESCAB_20240823_234752.flac	CESCAB_20240823_234752.flac	130336.402307327	130338.11911311	2024-08-23 23:48:08	1.7168	4231.738	23939.394	4687.5	2024-08-23	23:48:10	Delphinidae	whistles	GJ
535	CESCAB_20240824_042522.flac	CESCAB_20240824_042522.flac	131437.036558333	131446.405035207	2024-08-24 04:25:29	9.3685	0	26009.852	468.75	2024-08-24	04:25:38	Physeter macrocephalus	clicks	GJ
536	CESCAB_20240824_052522.flac	CESCAB_20240824_053252.flac	131678.892770735	131728.780607859	2024-08-24 05:25:30	49.8878	0	26579.805	0	2024-08-24	05:33:20	Physeter macrocephalus	clicks	GJ
537	CESCAB_20240824_060252.flac	CESCAB_20240824_062522.flac	131821.611568784	131939.801649707	2024-08-24 06:02:53	118.1901	0	33230.769	11718.75	2024-08-24	06:25:51	Physeter macrocephalus	clicks	GJ
538	CESCAB_20240824_064022.flac	CESCAB_20240824_073252.flac	131985.059536291	132209.663517621	2024-08-24 06:40:37	224.604	0	42461.538	10781.25	2024-08-24	07:33:21	Physeter macrocephalus	clicks	GJ
539	CESCAB_20240824_074752.flac	CESCAB_20240824_081022.flac	132240.160292909	132357.957528195	2024-08-24 07:47:52	117.7972	0	41379.31	1875	2024-08-24	08:10:49	Physeter macrocephalus	clicks	GJ
540	CESCAB_20240824_083252.flac	CESCAB_20240824_083252.flac	132430.051949567	132446.149941738	2024-08-24 08:33:02	16.098	21702.128	108273.616	40312.5	2024-08-24	08:33:18	Delphinidae	clicks	GJ
541	CESCAB_20240824_085522.flac	CESCAB_20240824_090252.flac	132510.860682004	132569.45990298	2024-08-24 08:55:22	58.5992	0	35960.912	937.5	2024-08-24	09:03:21	Physeter macrocephalus	clicks	GJ
542	CESCAB_20240824_104752.flac	CESCAB_20240824_104752.flac	132981.94943502	132989.274337642	2024-08-24 10:48:13	7.3249	3780.571	23939.394	7968.75	2024-08-24	10:48:21	Delphinidae	whistles	GJ
543	CESCAB_20240824_105522.flac	CESCAB_20240824_112522.flac	132993.778754029	133117.490911376	2024-08-24 10:55:25	123.7122	0	23061.889	9843.75	2024-08-24	11:25:29	Physeter macrocephalus	clicks	GJ
544	CESCAB_20240824_111022.flac	CESCAB_20240824_111022.flac	133072.45895859	133079.854214633	2024-08-24 11:10:44	7.3953	3360.507	21843.299	15937.5	2024-08-24	11:10:51	Delphinidae	whistles	GJ
545	CESCAB_20240824_112522.flac	CESCAB_20240824_112522.flac	133126.357629942	133130.238952846	2024-08-24 11:25:38	3.8813	3780.571	24363.679	15468.75	2024-08-24	11:25:42	Delphinidae	whistles	GJ
546	CESCAB_20240824_113252.flac	CESCAB_20240824_113252.flac	133155.258351294	133158.597298899	2024-08-24 11:33:07	3.3389	4428.329	24135.985	6093.75	2024-08-24	11:33:10	Delphinidae	whistles	GJ
547	CESCAB_20240824_113252.flac	CESCAB_20240824_121752.flac	133165.933394682	133338.718519795	2024-08-24 11:33:17	172.7851	0	34397.394	15468.75	2024-08-24	12:18:10	Physeter macrocephalus	clicks	GJ
548	CESCAB_20240824_114022.flac	CESCAB_20240824_114022.flac	133180.584154963	133182.300960746	2024-08-24 11:40:32	1.7168	4231.738	23939.394	11250	2024-08-24	11:40:34	Delphinidae	whistles	GJ
549	CESCAB_20240824_114022.flac	CESCAB_20240824_114022.flac	133185.311781356	133187.028587139	2024-08-24 11:40:37	1.7168	3168.138	22875.794	11250	2024-08-24	11:40:39	Delphinidae	whistles	GJ
550	CESCAB_20240824_114022.flac	CESCAB_20240824_114022.flac	133188.407265195	133190.124070978	2024-08-24 11:40:40	1.7168	4106.568	23814.224	11250	2024-08-24	11:40:42	Delphinidae	whistles	GJ
551	CESCAB_20240824_123252.flac	CESCAB_20240824_130252.flac	133405.055002174	133523.085698094	2024-08-24 12:33:17	118.0307	0	25230.769	937.5	2024-08-24	13:03:15	Physeter macrocephalus	clicks	GJ
552	CESCAB_20240824_134022.flac	CESCAB_20240824_140252_surface.flac	133650.319167387	133764.450220012	2024-08-24 13:40:22	114.1311	0	31661.238	937.5	2024-08-24	14:03:16	Physeter macrocephalus	clicks	GJ
553	CESCAB_20240824_144022.flac	CESCAB_20240824_144022.flac	133896.054147666	133917.443760815	2024-08-24 14:40:28	21.3896	0	32673.267	0	2024-08-24	14:40:49	Physeter macrocephalus	clicks	GJ
554	CESCAB_20240824_145522.flac	CESCAB_20240824_150252.flac	133951.927316194	134005.218815156	2024-08-24 14:55:23	53.2915	0	33861.386	937.5	2024-08-24	15:03:17	Physeter macrocephalus	clicks	GJ
555	CESCAB_20240824_151752.flac	CESCAB_20240824_152522.flac	134058.960621422	134099.758837491	2024-08-24 15:18:10	40.7982	0	31485.149	937.5	2024-08-24	15:25:51	Physeter macrocephalus	clicks	GJ
556	CESCAB_20240824_153252.flac	CESCAB_20240824_155522.flac	134124.205826385	134206.650318777	2024-08-24 15:33:16	82.4445	0	35179.153	0	2024-08-24	15:55:38	Physeter macrocephalus	clicks	GJ
557	CESCAB_20240824_160252.flac	CESCAB_20240824_161752.flac	134221.307435035	134302.652769824	2024-08-24 16:02:53	81.3453	0	33267.327	0	2024-08-24	16:18:14	Physeter macrocephalus	clicks	GJ
558	CESCAB_20240824_163252.flac	CESCAB_20240824_165522.flac	134365.686113973	134456.982456479	2024-08-24 16:33:17	91.2963	390.879	53941.368	12187.5	2024-08-24	16:55:48	Physeter macrocephalus	clicks	GJ
559	CESCAB_20240824_164752.flac	CESCAB_20240824_164752.flac	134403.837827882	134404.714451218	2024-08-24 16:47:55	0.8766	3234.501	16819.407	9375	2024-08-24	16:47:56	Delphinidae	whistles	GJ
560	CESCAB_20240824_170252.flac	CESCAB_20240824_174022.flac	134480.613930569	134625.288705591	2024-08-24 17:03:12	144.6748	390.879	44951.14	468.75	2024-08-24	17:40:37	Physeter macrocephalus	clicks	GJ
561	CESCAB_20240824_171752.flac	CESCAB_20240824_171752.flac	134525.188898989	134542.880751771	2024-08-24 17:17:57	17.6919	23611.86	62425.876	44062.5	2024-08-24	17:18:14	Delphinidae	clicks	GJ
562	CESCAB_20240824_172522.flac	CESCAB_20240824_172522.flac	134573.992914647	134576.064933442	2024-08-24 17:25:45	2.072	5498.652	19407.008	5625	2024-08-24	17:25:48	Delphinidae	clicks	GJ
563	CESCAB_20240824_173252.flac	CESCAB_20240824_173252.flac	134599.781662903	134601.800553011	2024-08-24 17:33:11	2.0189	5498.652	19083.558	9375	2024-08-24	17:33:13	Delphinidae	whistles	GJ
564	CESCAB_20240824_174022.flac	CESCAB_20240824_174022.flac	134610.209896677	134614.976467395	2024-08-24 17:40:22	4.7666	2911.051	21994.609	5156.25	2024-08-24	17:40:26	Delphinidae	whistles	GJ
565	CESCAB_20240824_175522.flac	CESCAB_20240824_180252.flac	134672.848033461	134728.399392373	2024-08-24 17:55:24	55.5514	1172.638	25407.166	4687.5	2024-08-24	18:03:20	Physeter macrocephalus	clicks	GJ
566	CESCAB_20240824_181752.flac	CESCAB_20240824_190252.flac	134763.783097936	134968.928906412	2024-08-24 18:17:55	205.1458	0	23061.889	0	2024-08-24	19:03:20	Physeter macrocephalus	clicks	GJ
567	CESCAB_20240824_191022.flac	CESCAB_20240824_192522.flac	134993.907909165	135037.146140562	2024-08-24 19:10:45	43.2382	2736.156	27752.443	20625	2024-08-24	19:25:29	Physeter macrocephalus	clicks	GJ
568	CESCAB_20240824_193252.flac	CESCAB_20240824_194022.flac	135079.893485899	135114.852161966	2024-08-24 19:33:11	34.9587	0	26188.925	0	2024-08-24	19:40:46	Physeter macrocephalus	clicks	GJ
569	CESCAB_20240824_194752.flac	CESCAB_20240824_200252.flac	135144.503285949	135199.260917783	2024-08-24 19:48:16	54.7576	0	44312.668	1875	2024-08-24	20:03:11	Physeter macrocephalus	clicks	GJ
570	CESCAB_20240824_204752.flac	CESCAB_20240824_211752.flac	135361.567671079	135504.226170841	2024-08-24 20:47:53	142.6585	0	26199.461	10781.25	2024-08-24	21:18:16	Physeter macrocephalus	clicks	GJ
571	CESCAB_20240824_210252.flac	CESCAB_20240824_222522_glider_noise.flac	135422.139971124	135778.240684074	2024-08-24 21:02:54	356.1007	17821.782	120000	18281.25	2024-08-24	22:25:50	Delphinidae	clicks	GJ
572	CESCAB_20240824_211022.flac	CESCAB_20240824_211022.flac	135476.95787689	135478.674682673	2024-08-24 21:10:48	1.7168	4231.738	23939.394	11250	2024-08-24	21:10:50	Delphinidae	whistles	GJ
573	CESCAB_20240824_211752.flac	CESCAB_20240824_211752.flac	135480.135730279	135481.852536062	2024-08-24 21:17:52	1.7168	4231.738	23939.394	12656.25	2024-08-24	21:17:53	Delphinidae	whistles	GJ
574	CESCAB_20240824_211752.flac	CESCAB_20240824_211752.flac	135490.143904912	135491.860710695	2024-08-24 21:18:02	1.7168	3809.538	23517.194	12656.25	2024-08-24	21:18:03	Delphinidae	whistles	GJ
575	CESCAB_20240824_213252.flac	CESCAB_20240824_215522.flac	135552.366029934	135659.505343954	2024-08-24 21:33:04	107.1393	0	26732.673	1875	2024-08-24	21:55:51	Physeter macrocephalus	clicks	GJ
576	CESCAB_20240824_220252.flac	CESCAB_20240824_220252.flac	135660.168561713	135661.885367496	2024-08-24 22:02:52	1.7168	3809.538	23517.194	13125	2024-08-24	22:02:53	Delphinidae	whistles	GJ
577	CESCAB_20240824_221022.flac	CESCAB_20240824_221022.flac	135712.968742063	135718.297598249	2024-08-24 22:10:44	5.3289	4997.657	24705.313	7031.25	2024-08-24	22:10:50	Delphinidae	whistles	GJ
578	CESCAB_20240824_223252.flac	CESCAB_20240824_223252.flac	135782.648755096	135793.054995497	2024-08-24 22:32:54	10.4062	3557.951	17789.757	4218.75	2024-08-24	22:33:05	Delphinidae	whistles	GJ
579	CESCAB_20240825_005522.flac	CESCAB_20240825_011022.flac	136352.388118324	136437.290332837	2024-08-25 00:55:24	84.9022	8990.228	116872.964	29531.25	2024-08-25	01:10:49	Delphinidae	clicks	GJ
580	CESCAB_20240825_012522.flac	CESCAB_20240825_015522.flac	136472.20675338	136619.200186245	2024-08-25 01:25:24	146.9934	12475.248	117029.703	16406.25	2024-08-25	01:55:51	Delphinidae	clicks	GJ
581	CESCAB_20240825_014022.flac	CESCAB_20240825_014022.flac	136558.472402868	136559.922233312	2024-08-25 01:40:50	1.4498	3780.571	30016.873	4218.75	2024-08-25	01:40:51	Delphinidae	whistles	GJ
582	CESCAB_20240825_014752.flac	CESCAB_20240825_014752.flac	136561.11762877	136563.71775984	2024-08-25 01:47:53	2.6001	1433.301	21140.957	1875	2024-08-25	01:47:55	Delphinidae	whistles	GJ
583	CESCAB_20240825_021752_surface.flac	CESCAB_20240825_022522.flac	136680.470559741	136739.419975264	2024-08-25 02:17:52	58.9494	20759.729	98019.802	32812.5	2024-08-25	02:25:51	Delphinidae	clicks	GJ
584	CESCAB_20240825_031022.flac	CESCAB_20240825_033252.flac	136890.820751372	136999.259203163	2024-08-25 03:10:22	108.4385	13874.57	94809.565	25781.25	2024-08-25	03:33:11	Delphinidae	clicks	GJ
585	CESCAB_20240825_032522.flac	CESCAB_20240825_032522.flac	136969.527776776	136971.244582559	2024-08-25 03:25:41	1.7168	4231.738	23939.394	6093.75	2024-08-25	03:25:43	Delphinidae	whistles	GJ
586	CESCAB_20240825_032522.flac	CESCAB_20240825_032522.flac	136972.118034504	136973.299941103	2024-08-25 03:25:44	1.1819	4231.738	23939.394	4687.5	2024-08-25	03:25:45	Delphinidae	whistles	GJ
587	CESCAB_20240825_032522.flac	CESCAB_20240825_032522.flac	136973.402081179	136974.408890503	2024-08-25 03:25:45	1.0068	4231.738	23939.394	4687.5	2024-08-25	03:25:46	Delphinidae	whistles	GJ
588	CESCAB_20240825_032522.flac	CESCAB_20240825_032522.flac	136974.56281721	136976.510057789	2024-08-25 03:25:46	1.9472	4231.738	23939.394	5625	2024-08-25	03:25:48	Delphinidae	whistles	GJ
589	CESCAB_20240825_034022.flac	CESCAB_20240825_034022.flac	137018.755084658	137019.957249614	2024-08-25 03:40:30	1.2022	3201.993	15552.537	4218.75	2024-08-25	03:40:31	Delphinidae	whistles	GJ
590	CESCAB_20240825_041752.flac	CESCAB_20240825_043252.flac	137160.714898982	137249.787481085	2024-08-25 04:17:52	89.0726	15865.655	100293.604	30468.75	2024-08-25	04:33:21	Delphinidae	clicks	GJ
591	CESCAB_20240825_042522.flac	CESCAB_20240825_042522.flac	137190.080606043	137191.797411826	2024-08-25 04:25:22	1.7168	2612.044	22319.7	2812.5	2024-08-25	04:25:23	Delphinidae	whistles	GJ
592	CESCAB_20240825_044752.flac	CESCAB_20240825_044752.flac	137284.355986944	137309.485855911	2024-08-25 04:47:56	25.1299	18371.336	63713.355	32343.75	2024-08-25	04:48:21	Delphinidae	clicks	GJ
593	CESCAB_20240825_061752.flac	CESCAB_20240825_061752.flac	137643.264046925	137668.545813696	2024-08-25 06:17:55	25.2818	21980.198	120000	38437.5	2024-08-25	06:18:20	Delphinidae	clicks	GJ
594	CESCAB_20240825_062522.flac	CESCAB_20240825_062522.flac	137670.456494606	137672.173300389	2024-08-25 06:25:22	1.7168	3809.538	23517.194	11718.75	2024-08-25	06:25:24	Delphinidae	whistles	GJ
595	CESCAB_20240825_062522.flac	CESCAB_20240825_062522.flac	137677.059826323	137678.776632106	2024-08-25 06:25:29	1.7168	4848.392	24556.048	11718.75	2024-08-25	06:25:30	Delphinidae	whistles	GJ
596	CESCAB_20240825_114752.flac	CESCAB_20240825_114752.flac	138979.380499149	138989.315563624	2024-08-25 11:48:11	9.9351	0	26138.614	0	2024-08-25	11:48:21	Physeter macrocephalus	clicks	GJ
597	CESCAB_20240825_121022.flac	CESCAB_20240825_123252.flac	139069.246425066	139168.836317685	2024-08-25 12:10:41	99.5899	1485.149	32970.297	5625	2024-08-25	12:33:20	Physeter macrocephalus	clicks	GJ
598	CESCAB_20240825_124752.flac	CESCAB_20240825_131022.flac	139200.470558491	139319.303241665	2024-08-25 12:47:52	118.8327	0	45148.515	937.5	2024-08-25	13:10:51	Physeter macrocephalus	clicks	GJ
599	CESCAB_20240825_133252.flac	CESCAB_20240825_135522.flac	139380.404699948	139499.653437463	2024-08-25 13:32:52	119.2487	0	48118.812	937.5	2024-08-25	13:55:51	Physeter macrocephalus	clicks	GJ
600	CESCAB_20240825_163252.flac	CESCAB_20240825_163252.flac	140105.891681845	140107.608487628	2024-08-25 16:32:57	1.7168	4231.738	23939.394	5625	2024-08-25	16:32:59	Delphinidae	whistles	GJ
601	CESCAB_20240825_184022.flac	CESCAB_20240825_191022.flac	140610.317016448	140751.61807623	2024-08-25 18:40:22	141.3011	16807.818	116482.085	31875	2024-08-25	19:10:43	Delphinidae	clicks	GJ
602	CESCAB_20240825_191752.flac	CESCAB_20240825_194022.flac	140760.217370782	140879.641576599	2024-08-25 19:17:52	119.4242	11101.853	117029.703	38437.5	2024-08-25	19:40:51	Delphinidae	clicks	GJ
603	CESCAB_20240825_193252.flac	CESCAB_20240825_193252.flac	140841.314006189	140843.030811972	2024-08-25 19:33:13	1.7168	5268.456	24976.112	23437.5	2024-08-25	19:33:15	Delphinidae	whistles	GJ
604	CESCAB_20240825_194022.flac	CESCAB_20240825_194022.flac	140878.25560398	140879.922947104	2024-08-25 19:40:50	1.6673	3809.538	23517.194	23437.5	2024-08-25	19:40:51	Delphinidae	whistles	GJ
605	CESCAB_20240825_194752.flac	CESCAB_20240825_194752.flac	140880.210856871	140881.927662654	2024-08-25 19:47:52	1.7168	2918.449	22626.105	12187.5	2024-08-25	19:47:53	Delphinidae	whistles	GJ
606	CESCAB_20240825_194752.flac	CESCAB_20240825_194752.flac	140885.434592207	140887.15139799	2024-08-25 19:47:57	1.7168	2918.449	22626.105	12187.5	2024-08-25	19:47:59	Delphinidae	whistles	GJ
607	CESCAB_20240825_194752.flac	CESCAB_20240825_194752.flac	140890.074669964	140891.791475747	2024-08-25 19:48:02	1.7168	3512.509	23220.165	12187.5	2024-08-25	19:48:03	Delphinidae	whistles	GJ
608	CESCAB_20240825_194752.flac	CESCAB_20240825_194752.flac	140895.894566727	140897.61137251	2024-08-25 19:48:07	1.7168	2324.39	22032.046	2343.75	2024-08-25	19:48:09	Delphinidae	whistles	GJ
609	CESCAB_20240825_194752.flac	CESCAB_20240825_200252.flac	140899.295627337	140969.03590915	2024-08-25 19:48:11	69.7403	20325.733	77394.137	30000	2024-08-25	20:03:21	Delphinidae	clicks	GJ
610	CESCAB_20240825_194752.flac	CESCAB_20240825_194752.flac	140905.233087999	140906.949893782	2024-08-25 19:48:17	1.7168	3809.538	23517.194	12187.5	2024-08-25	19:48:18	Delphinidae	whistles	GJ
611	CESCAB_20240825_200252.flac	CESCAB_20240825_200252.flac	140956.665043825	140958.381849608	2024-08-25 20:03:08	1.7168	4231.738	23939.394	5156.25	2024-08-25	20:03:10	Delphinidae	whistles	GJ
612	CESCAB_20240825_200252.flac	CESCAB_20240825_200252.flac	140963.350917188	140965.067722971	2024-08-25 20:03:15	1.7168	2324.39	22032.046	5156.25	2024-08-25	20:03:17	Delphinidae	whistles	GJ
613	CESCAB_20240825_201022.flac	CESCAB_20240825_201022.flac	140987.576890425	140989.293696208	2024-08-25 20:10:39	1.7168	4231.738	23939.394	6093.75	2024-08-25	20:10:41	Delphinidae	whistles	GJ
614	CESCAB_20240825_201752.flac	CESCAB_20240825_201752.flac	141020.788863416	141022.505669199	2024-08-25 20:18:12	1.7168	4231.738	23939.394	5625	2024-08-25	20:18:14	Delphinidae	whistles	GJ
615	CESCAB_20240825_204022.flac	CESCAB_20240825_210252.flac	141095.669887847	141209.769059868	2024-08-25 20:40:27	114.0992	21671.159	98328.841	35156.25	2024-08-25	21:03:21	Delphinidae	clicks	GJ
616	CESCAB_20240825_204752_glider_noise.flac	CESCAB_20240825_204752_glider_noise.flac	141133.152754438	141134.869560221	2024-08-25 20:48:05	1.7168	4231.738	23939.394	4687.5	2024-08-25	20:48:06	Delphinidae	whistles	GJ
617	CESCAB_20240825_204752_glider_noise.flac	CESCAB_20240825_204752_glider_noise.flac	141144.089522594	141145.806328377	2024-08-25 20:48:16	1.7168	4231.738	23939.394	4687.5	2024-08-25	20:48:17	Delphinidae	whistles	GJ
618	CESCAB_20240825_205522.flac	CESCAB_20240825_205522.flac	141164.904773459	141168.445779861	2024-08-25 20:55:36	3.541	4700.627	24408.283	5156.25	2024-08-25	20:55:40	Delphinidae	whistles	GJ
619	CESCAB_20240825_210252.flac	CESCAB_20240825_210252.flac	141187.469229118	141189.895923293	2024-08-25 21:02:59	2.4267	2324.39	22032.046	2343.75	2024-08-25	21:03:01	Delphinidae	whistles	GJ
620	CESCAB_20240825_210252.flac	CESCAB_20240825_210252.flac	141193.247144371	141195.261130313	2024-08-25 21:03:05	2.014	3809.538	23517.194	4218.75	2024-08-25	21:03:07	Delphinidae	whistles	GJ
621	CESCAB_20240825_224752.flac	CESCAB_20240825_224752.flac	141608.469017829	141610.185823612	2024-08-25 22:48:00	1.7168	4231.738	23939.394	10781.25	2024-08-25	22:48:02	Delphinidae	whistles	GJ
622	CESCAB_20240826_002522.flac	CESCAB_20240826_002522.flac	142002.821721748	142004.203067611	2024-08-26 00:25:34	1.3813	4158.416	12772.277	4687.5	2024-08-26	00:25:36	Delphinidae	whistles	GJ
623	CESCAB_20240826_002522.flac	CESCAB_20240826_003252.flac	142006.00944297	142037.946367917	2024-08-26 00:25:38	31.9369	0	24653.465	468.75	2024-08-26	00:33:09	Physeter macrocephalus	clicks	GJ
624	CESCAB_20240826_004022.flac	CESCAB_20240826_004022.flac	142052.086337871	142078.704779556	2024-08-26 00:40:24	26.6184	0	30297.03	0	2024-08-26	00:40:50	Physeter macrocephalus	clicks	GJ
625	CESCAB_20240826_021022.flac	CESCAB_20240826_025522.flac	142410.436941804	142618.71202821	2024-08-26 02:10:22	208.2751	12238.806	120000	18281.25	2024-08-26	02:55:50	Delphinidae	clicks	GJ
626	CESCAB_20240826_021752.flac	CESCAB_20240826_021752.flac	142443.13756476	142448.084062746	2024-08-26 02:17:55	4.9465	1632.193	19858.347	1875	2024-08-26	02:18:00	Delphinidae	whistles	GJ
627	CESCAB_20240826_022522.flac	CESCAB_20240826_022522.flac	142490.928378888	142492.645184671	2024-08-26 02:25:42	1.7168	3203.715	22911.371	22500	2024-08-26	02:25:44	Delphinidae	whistles	GJ
